id,name,credit,songid,song,labelid,label
124535,Carl Reinecke,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
23385,Carl Nielsen,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
308613,Heinrich von Herzogenberg,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
503184,Hansjörg Schellenberger,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
446517,Gérard Caussé,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
401681,Radovan Vlatković,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
826541,Vadim Gladkov,1716532,1094316,Romantische Verwandlungen,30018,Campanella Musica
789555,George Onslow,2769474,2443441,Romantique,1234,Warner Classics
72933,Louis Spohr,2769474,2443441,Romantique,1234,Warner Classics
1504222,Les Vents Français,2769474,2443441,Romantique,1234,Warner Classics
