id,name,credit,songid,song,labelid,label
491137,James Muller,2493234,2223787,Live at Wizard Tone,69205,54 Records
1091525,Will Vinson,2493234,2223787,Live at Wizard Tone,69205,54 Records
1054316,Sam Anning,2493234,2223787,Live at Wizard Tone,69205,54 Records
1943692,TrioTrio,2645544,2333349,TrioTrio3,-1,
1943693,Harry Mitchell,2645544,2333349,TrioTrio3,-1,
1943694,Karl Florisson,2645544,2333349,TrioTrio3,-1,
1943703,Harry Mitchell Quartet,2645568,2333357,Mara,-1,
1943693,Harry Mitchell,2645568,2333357,Mara,-1,
1642162,Jamie Oehlers,2645568,2333357,Mara,-1,
1943694,Karl Florisson,2645568,2333357,Mara,-1,
1943692,TrioTrio,2645572,2333364,Trio Trio,-1,
1943692,TrioTrio,2645572,2333361,Trio Trio 2,-1,
1943693,Harry Mitchell,2645572,2333364,Trio Trio,-1,
1943693,Harry Mitchell,2645572,2333361,Trio Trio 2,-1,
1943694,Karl Florisson,2645572,2333364,Trio Trio,-1,
1943694,Karl Florisson,2645572,2333361,Trio Trio 2,-1,
1943693,Harry Mitchell,2904952,2578848,I Am Like The Rain,2985,ABC Music
2107008,Allira Wilson,2904952,2578848,I Am Like The Rain,2985,ABC Music
1943694,Karl Florisson,2904952,2578848,I Am Like The Rain,2985,ABC Music
